ticker,trade_date,ret_1_L1_z60,ret_5_L1_z60,ret_20_L1_z60,vol_10_L1_z60,vol_20_L1_z60,sma_5_L1_z60,sma_10_L1_z60,sma_20_L1_z60,ema_12_L1_z60,ema_26_L1_z60,ma_gap_5_20_L1_z60,ema_gap_12_26_L1_z60,macd_L1_z60,macd_signal_L1_z60,macd_hist_L1_z60,rsi_L1_z60,kdj_k_L1_z60,kdj_d_L1_z60,atr_L1_z60,pdi_L1_z60,mdi_L1_z60,adx_L1_z60,bb_mid_L1_z60,bb_up_L1_z60,bb_dn_L1_z60,bb_bw_L1_z60,bb_pb_L1_z60,obv_L1_z60,vpt_L1_z60,mfi_L1_z60,cci_L1_z60,vwap_win_L1_z60,z_close_20_L1_z60,z_turnover_20_L1_z60,range_hl_L1_z60,gap_oc_L1_z60,log_turn_L1_z60,rv_20_L1_z60,ret_1_L1_z120,ret_5_L1_z120,ret_20_L1_z120,vol_10_L1_z120,vol_20_L1_z120,sma_5_L1_z120,sma_10_L1_z120,sma_20_L1_z120,ema_12_L1_z120,ema_26_L1_z120,ma_gap_5_20_L1_z120,ema_gap_12_26_L1_z120,macd_L1_z120,macd_signal_L1_z120,macd_hist_L1_z120,rsi_L1_z120,kdj_k_L1_z120,kdj_d_L1_z120,atr_L1_z120,pdi_L1_z120,mdi_L1_z120,adx_L1_z120,bb_mid_L1_z120,bb_up_L1_z120,bb_dn_L1_z120,bb_bw_L1_z120,bb_pb_L1_z120,obv_L1_z120,vpt_L1_z120,mfi_L1_z120,cci_L1_z120,vwap_win_L1_z120,z_close_20_L1_z120,z_turnover_20_L1_z120,range_hl_L1_z120,gap_oc_L1_z120,log_turn_L1_z120,rv_20_L1_z120,y_ret_k,y_up_k,y_vol_k
300086.SZ,2025/10/10,-1.225818057,-0.352421851,-0.242803109,0.240483158,-0.205324723,0.154577062,0.099786163,0.204497987,0.206698591,0.496679357,-0.095653771,-0.637906442,-0.616032164,-0.870892257,0.336710477,-0.575285539,0.498909937,0.484394917,-0.042156159,-0.470870626,0.50668565,-1.557640267,0.204497987,-0.384566373,0.789983076,-0.842323222,-0.054060775,0.60473562,0.639351966,-0.036853157,0.080808162,0.111716688,-0.054060775,-0.13243578,-0.300286072,-0.8811999,-0.190015249,0.176839114,-1.42417506,-0.407611475,-0.067934024,0.319257874,-0.166684811,0.971105579,0.93861344,1.001080359,1.01141419,1.191113328,0.028176088,-0.411838426,-0.387776039,-0.576749639,0.361480775,-0.610331776,0.340186898,0.373662277,0.576050624,-0.81336849,0.145864832,-0.958357544,1.001080359,0.550671648,1.441480931,-0.69411222,-0.178847488,1.235772311,1.307134248,-0.218492109,0.1190682,0.941725313,-0.178847488,-0.061333674,-0.023792233,-1.135336983,0.47457607,0.983629187,-0.008415147,0,0.124113048
300086.SZ,2025/10/13,0.952177911,0.46909155,-0.096281477,0.303906835,-0.153611157,0.264727963,0.123139943,0.216162499,0.236554021,0.506680932,0.017073139,-0.56894959,-0.546403002,-0.819398939,0.401023837,-0.137023121,0.579829142,0.530299135,0.137770128,-0.007761214,0.088857177,-1.452359373,0.216162499,-0.384624433,0.784733469,-0.826523851,0.85497821,0.86498688,0.800740988,0.06433349,0.780187395,0.198666429,0.85497821,0.760146341,1.164617319,-0.450066251,0.460767814,0.187776429,1.133443643,0.608073568,0.117536582,0.422347822,-0.087389322,1.040305407,0.95710443,1.012005375,1.030119294,1.19187193,0.157122411,-0.348315792,-0.316310209,-0.531744978,0.444523541,-0.09447509,0.411263018,0.404267507,0.777418212,-0.207241614,-0.190741395,-0.901890096,1.012005375,0.569453241,1.436107614,-0.666846468,0.866148762,1.365639021,1.405801273,-0.12681085,0.939136607,1.000248334,0.866148762,0.977454695,1.612359211,-0.602812118,1.078072752,0.994776349,0.007072136,1,0.124391176
300086.SZ,2025/10/14,-0.351906602,-0.26438849,-0.149718401,0.297282365,-0.163063809,0.230607177,0.136540415,0.223187269,0.241920852,0.507530233,-0.028832899,-0.534277051,-0.512382979,-0.770628273,0.384518865,-0.235681006,0.560609754,0.554444852,0.172732374,-0.247308206,0.305337597,-1.395234556,0.223187269,-0.404647636,0.793178104,-0.833432873,0.542956135,0.669256116,0.759479195,0.10255976,-0.014732942,0.181404147,0.542956135,-0.361753161,0.128842476,-2.672255241,-0.348642591,0.193704844,-0.398597464,-0.295377513,0.039351579,0.469683256,-0.065579845,1.02163759,0.968565008,1.01911579,1.033772159,1.186182008,0.081036237,-0.322441397,-0.286346555,-0.489215403,0.420607939,-0.235238677,0.378656365,0.41232775,0.835565168,-0.536965797,0.0404829,-0.891309875,1.01911579,0.5735463,1.443187548,-0.670270436,0.49303973,1.249059139,1.363700436,-0.106387807,-0.030963686,0.992432357,0.49303973,-0.293499617,0.565869309,-3.530392885,0.39800389,1.001938187,0.011235955,1,0.124143149
300086.SZ,2025/10/15,0.091654235,-0.104658229,-0.167077597,0.275672656,-0.183284528,0.230121287,0.158395516,0.229515334,0.25790244,0.515904537,-0.035248251,-0.493034936,-0.471314694,-0.722395655,0.385277186,-0.132717183,0.602714336,0.585619628,0.112346794,0.264504637,0.091035594,-1.289328796,0.229515334,-0.415715396,0.78835926,-0.823196742,0.650682259,0.941182756,0.782006912,0.1474345,0.960137515,0.218374657,0.650682259,0.483015156,-0.292363697,0.948385545,0.314436427,0.199038048,0.138990664,-0.080146075,0.006122417,0.507616435,-0.053603406,1.022307515,0.983814147,1.025046162,1.041946632,1.183575917,0.059933902,-0.287456559,-0.246743192,-0.446516866,0.420863497,-0.136895291,0.400191243,0.425581422,0.804376135,0.151770277,-0.121138724,-0.826438687,1.025046162,0.583966366,1.437876202,-0.654378084,0.599240733,1.366047568,1.359708665,-0.083358457,1.118093495,1.015831133,0.599240733,0.721937148,0.094560795,1.200783665,1.001713824,1.008048309,0.056944444,1,0.123081094
300086.SZ,2025/10/16,0.192478599,-0.170347385,-0.002487076,0.142398088,-0.230252874,0.215125669,0.233789317,0.255896429,0.294568293,0.537959469,-0.07577013,-0.439854389,-0.417128011,-0.671636044,0.411544362,0.005877308,0.730327286,0.651986757,-0.050507333,0.146434889,-0.019098104,-1.19421982,0.255896429,-0.437197425,0.818811412,-0.842199893,0.865465242,1.164028501,0.821329541,0.17668523,0.776022342,0.174048938,0.865465242,-0.291361896,-0.89604705,0.200277768,-0.220845864,0.223860604,0.279309495,-0.155729577,0.213102275,0.426904184,-0.068702171,1.015188975,1.02631225,1.041474627,1.058560725,1.186203973,-0.004216755,-0.235733902,-0.188727665,-0.399644018,0.458814625,0.021359769,0.525610494,0.481078191,0.68491783,-0.005962789,-0.202990283,-0.768093861,1.041474627,0.588234953,1.464920234,-0.676286084,0.850509787,1.441436852,1.359002704,-0.073235568,0.896846587,0.993257845,0.850509787,-0.199721963,-0.6269747,0.219003574,0.559579523,1.02434312,0.031537451,1,0.134111384
300086.SZ,2025/10/17,1.465176925,0.914679102,0.220703211,0.170749914,-0.102285932,0.468560916,0.330078507,0.315129002,0.4696498,0.632942015,0.10261354,-0.281738494,-0.249983974,-0.59320828,0.64907481,0.599462706,1.100572476,0.829262461,0.046281234,0.718268127,-0.302903741,-1.05223309,0.315129002,-0.316198242,0.739493274,-0.699695494,1.766956142,1.714763832,1.379519483,0.630430862,1.648839835,0.419326875,1.766956142,1.742802304,0.436729407,-0.199845598,1.119415137,0.284149412,1.907893266,1.275504021,0.49675004,0.516066512,0.083328252,1.141329738,1.075237941,1.073277924,1.133226596,1.220049884,0.229763476,-0.050016312,0.01594623,-0.317326423,0.790340794,0.731249319,0.903897005,0.659240126,0.792742758,0.777561312,-0.448070116,-0.655149159,1.073277924,0.684072708,1.391916272,-0.492723991,1.918408406,1.643935483,1.608038667,0.424788218,1.95337676,1.121265239,1.918408406,2.143994216,0.941263171,-0.311043429,1.677214455,1.057319269,0,0,0.133380807
300086.SZ,2025/10/20,0.750965389,0.83021627,0.206152184,-0.03702971,-0.129873183,0.737201374,0.53717581,0.382634494,0.727048868,0.779500833,0.268392674,-0.096278357,-0.050173286,-0.4853766,0.897435263,0.883164728,1.009918712,0.915693301,0.500343722,1.442590999,-0.723723323,-0.859003219,0.382634494,-0.117963499,0.594064089,-0.478094173,1.702769822,2.387276501,1.81866242,1.044421952,2.259936875,0.793321994,1.702769822,1.795389466,2.068520422,-1.224111127,1.441557298,0.355672188,0.974050381,1.160926565,0.462721646,0.342431338,0.090472149,1.261081322,1.171662736,1.105038775,1.22957353,1.268412047,0.448453355,0.171997973,0.264327578,-0.196961314,1.137283993,1.049642085,0.79245408,0.736113222,1.184601291,1.778750794,-0.827974557,-0.48153018,1.105038775,0.820675115,1.260569996,-0.206093693,1.835033104,1.886413758,1.758037082,0.875685302,2.706317916,1.298840844,1.835033104,2.136940243,2.930967808,-1.665630821,1.944349782,1.091532788,-0.006369427,0,0.13325292
300086.SZ,2025/10/21,-0.128110697,0.921063567,0.244489196,-0.23857197,-0.155596254,1.052189257,0.681705378,0.46351105,0.977381951,0.939879622,0.447179936,0.038496724,0.097553591,-0.365830998,0.992886915,0.900472553,0.961012748,0.956149126,0.666506959,0.976481685,-0.942014434,-0.683224978,0.46351105,0.037293665,0.510327901,-0.333991378,1.317521669,2.364011397,1.903606236,1.157956499,1.711164262,1.074020192,1.317521669,0.874891727,0.750741088,-1.006710595,1.00175363,0.440457651,-0.157429425,1.274119705,0.495785897,0.137674098,0.100424433,1.389899028,1.228153074,1.138278441,1.306308183,1.310536487,0.683802061,0.331070736,0.446791981,-0.06027244,1.271894744,1.032274509,0.715984998,0.758564809,1.320591403,1.140323691,-1.021897545,-0.322196007,1.138278441,0.921472512,1.186213158,-0.01665157,1.352001611,1.844921038,1.720808133,0.978443746,2.023936626,1.416609193,1.352001611,1.045948983,1.361514615,-1.404799122,1.571443467,1.126731797,-0.058974359,0,0.132896821
300086.SZ,2025/10/22,-0.290705716,0.760261702,0.148668043,-0.249247602,-0.165035612,1.337698212,0.842112742,0.541127291,1.200749291,1.109418561,0.598662088,0.120116823,0.188189954,-0.249729216,0.961240112,0.804906771,0.888597972,0.957816964,0.657988507,0.727466967,-0.642072764,-0.56078401,0.541127291,0.154355382,0.457787783,-0.238262135,1.019661913,1.927760874,1.948597512,0.973928214,0.987303679,1.193780295,1.019661913,0.186484823,0.034591022,-1.133386721,0.49922754,0.521752802,-0.387731098,1.044984104,0.350335271,0.149152412,0.125897369,1.496401032,1.283425095,1.164399059,1.358783716,1.342965644,0.881464912,0.4214226,0.554646634,0.073375956,1.225387421,0.864010232,0.62019344,0.737604585,1.314658262,0.752248602,-0.70398364,-0.218722039,1.164399059,0.991955761,1.140880966,0.109732223,0.960785528,1.655533824,1.665103174,0.733757287,1.096796381,1.455812972,0.960785528,0.222520191,0.462143002,-1.564064812,1.130454291,1.154330381,0.03133515,1,0.143598727
300086.SZ,2025/10/23,-1.709344036,-0.032759043,-0.315776898,0.164459126,0.010078857,1.376768294,0.877521821,0.550995266,1.199118353,1.193141589,0.625543317,0.048165677,0.107157535,-0.175357504,0.617807694,-0.179943511,0.483454914,0.816249326,0.799205571,0.392075482,-0.502147622,-0.479595838,0.550995266,0.148738779,0.44142565,-0.228908221,0.15015968,1.417129105,1.393037471,0.590686195,0.512291893,1.201363929,0.15015968,0.385813478,0.891507662,-0.821563105,0.667136836,0.531877451,-2.229704189,-0.043420066,-0.288131052,0.657394858,0.330960766,1.497362561,1.280876888,1.157390276,1.328168037,1.334070687,0.902550696,0.310283621,0.435630546,0.154724091,0.736850996,-0.344141372,0.179345089,0.560171745,1.418112265,0.27164079,-0.530830978,-0.159965035,1.157390276,0.98970707,1.128796518,0.121406263,-0.087629409,1.452969781,1.420302291,0.265361565,0.474123079,1.447070211,-0.087629409,0.375072903,1.433419642,-1.177667102,1.234964071,1.147561455,-0.047556143,0,0.142793866
300086.SZ,2025/10/24,0.788927085,-0.288558144,0.046025708,0.021619868,-0.039519292,1.32981013,1.048276177,0.628734277,1.327813421,1.374660516,0.549152061,0.050700191,0.108707084,-0.115556714,0.498549622,0.194501433,0.399697091,0.69186129,1.10445981,0.386030535,-0.81716402,-0.378856913,0.628734277,0.18891555,0.446900482,-0.212205291,0.524231084,1.91877379,2.007036054,0.885215832,0.725749901,1.309046424,0.524231084,0.600364297,1.606413289,0.264271067,0.854671156,0.611614358,0.955724428,-0.398490253,0.166654252,0.508470714,0.315702995,1.464493239,1.328279976,1.174379399,1.335125811,1.342792234,0.77942674,0.292913511,0.422192402,0.21722345,0.558933532,0.052574176,0.067409919,0.401132443,1.635178997,0.244155525,-0.802823207,-0.080428176,1.174379399,1.01069355,1.135921212,0.141252948,0.312476438,1.614765568,1.516826657,0.575954462,0.701228171,1.483430239,0.312476438,0.557109768,2.248067868,0.253482782,1.360129429,1.164764687,-0.042995839,0,0.150421165
300086.SZ,2025/10/27,-1.678530224,-1.135211307,-0.130990324,0.225742088,0.10644644,0.992275792,1.056044833,0.67877857,1.225311345,1.474273047,0.303111545,-0.0477809,-0.003844972,-0.093334403,0.18957084,-0.441282795,-0.233551002,0.386221495,0.990610794,0.242253561,-0.534204374,-0.32124193,0.67877857,0.165554061,0.478415527,-0.235539283,-0.174458277,1.406666148,1.333384762,0.493917625,-0.124283761,1.033653008,-0.174458277,0.205554098,-0.194985604,-0.899090706,0.606147695,0.660931375,-1.795244765,-1.46718194,-0.112582831,0.720387529,0.464662416,1.318425512,1.314327678,1.177161016,1.282455676,1.320632015,0.412667481,0.133843898,0.249024032,0.229410029,0.101016383,-0.706830511,-0.604638244,0.048089927,1.5465381,-0.003068111,-0.489890455,-0.04909007,1.177161016,0.994279771,1.166458729,0.096119359,-0.515218298,1.420411186,1.324065156,0.122198644,-0.347666064,1.356039003,-0.515218298,0.123598731,0.135542231,-1.203511728,1.122103597,1.166988673,0.008695652,1,0.156702715
300086.SZ,2025/10/28,-1.459986839,-1.605710827,-0.350843756,0.419942158,0.226780362,0.516069397,0.986273815,0.686449548,0.932239105,1.481166049,-0.016509257,-0.212870649,-0.189473547,-0.117243865,-0.205328995,-0.920238979,-0.796821156,-0.021728421,0.843310787,0.137186752,0.230427193,-0.334213081,0.686449548,0.140799263,0.474494791,-0.233888818,-0.796476021,1.006242891,0.880016709,0.255521522,-0.909141168,0.638100019,-0.796476021,-0.377679276,-0.739721274,-0.886276909,0.141270607,0.66741136,-1.634282861,-2.001097361,-0.441615807,0.8871843,0.591834954,1.115881413,1.276982614,1.163989971,1.18813499,1.274652921,-0.058559415,-0.119726252,-0.02849154,0.178258894,-0.467293472,-1.253379613,-1.203479164,-0.409358695,1.429546049,-0.20405623,0.283640027,-0.095953335,1.163989971,0.974000589,1.166633869,0.075595697,-1.233629459,1.271753023,1.18858311,-0.174864022,-1.256707052,1.174286239,-1.233629459,-0.475049282,-0.483821005,-1.050665929,0.696074708,1.153665341,0.159482759,1,0.156934818
300086.SZ,2025/10/29,0.374555437,-1.473270259,-0.282599004,0.465224888,0.244570733,0.111353747,0.911757159,0.702425991,0.698498112,1.502988622,-0.306638375,-0.324176785,-0.31390775,-0.163440175,-0.412465255,-0.791820548,-1.04986255,-0.392683303,0.631909799,0.078110918,0.277970809,-0.356505293,0.702425991,0.122900734,0.480600812,-0.233305927,-0.671525942,1.205583518,0.918399363,0.069480932,-0.932209069,0.417482893,-0.671525942,-1.007486506,-0.721971413,-0.103285521,-0.645936174,0.681062448,0.175100891,-1.784926867,-0.397491946,0.879153622,0.618405738,0.936397027,1.241752622,1.153786341,1.116183476,1.236426217,-0.482516181,-0.307833337,-0.231364899,0.09259534,-0.767963126,-1.134102214,-1.48941537,-0.825157631,1.263545835,-0.338873105,0.380403144,-0.154908981,1.153786341,0.953069038,1.174286921,0.047555576,-1.124298714,1.330251013,1.183073433,-0.409074909,-1.300553922,1.062249739,-1.124298714,-1.077668138,-0.488751929,-0.346032859,0.07389524,1.143193352,-0.078066914,0,0.213620329
300086.SZ,2025/10/30,4.547087304,1.408842125,0.874193919,2.041373652,1.182839897,0.470325388,1.12317931,0.953250094,1.154267071,2.019728786,-0.134445103,-0.070838925,-0.042095422,-0.140794686,0.227603124,0.947261111,-0.171201414,-0.328681921,1.404554845,2.118271266,-0.461368815,-0.236547935,0.953250094,0.296046714,0.504864913,-0.151706603,1.507322721,2.274925825,4.626940657,0.635674434,0.899849808,0.900319624,1.507322721,2.490879064,3.2914042,1.123694297,2.376168098,0.93661352,4.845973359,1.071632527,0.944074436,2.484222468,1.587920017,1.065288454,1.30877146,1.210616754,1.227212751,1.289007244,-0.317418316,-0.042301453,0.067388998,0.089359142,-0.032681463,0.474609477,-0.661806849,-0.798046394,1.801193409,1.62860233,-0.2501077,-0.065944608,1.210616754,1.025107378,1.193681294,0.112641062,1.149482484,1.712347419,2.46903319,0.134567732,0.548717742,1.253259547,1.149482484,2.180933066,3.818038042,0.70986228,2.26128325,1.200604786,0.174731183,1,0.222973642
300086.SZ,2025/10/31,-2.155546233,-0.21131052,0.05789024,2.248449572,1.366116437,0.444489409,1.044413238,1.033529009,1.159418135,2.166777798,-0.198962967,-0.056555943,-0.029878727,-0.120372144,0.22384528,-0.051696267,-0.15464569,-0.279801341,1.497493449,1.748835175,-0.776143547,-0.118079226,1.033529009,0.322500455,0.54492143,-0.142674078,0.180768326,1.603698378,3.127796085,0.184938028,0.263562469,0.81677777,0.180768326,0.857676815,-0.198079069,-2.7111738,1.621668522,1.011834372,-2.510354155,-0.533417366,-0.093108402,2.629589388,1.802743714,1.024333622,1.272408764,1.21750856,1.218527545,1.285136182,-0.441562295,-0.083750277,0.026212243,0.077714752,-0.106005453,-0.496224749,-0.667873705,-0.780986981,1.836541144,1.117076149,-0.476980097,0.015863805,1.21750856,1.01766015,1.219184185,0.082210386,-0.27125932,1.418999937,1.990742101,-0.365162647,-0.136726607,1.18539436,-0.27125932,0.625562328,-0.002078252,-2.645991616,1.631836455,1.207115494,0.032036613,1,0.272589274
300086.SZ,2025/11/3,4.111381259,3.453152529,1.590030411,3.221845036,2.070172352,1.270336629,1.269367451,1.401764889,1.89899843,2.828330576,0.29024234,0.40139739,0.46817821,-0.004438443,1.252197845,1.531660149,0.754859492,0.082348245,2.132261256,2.752560771,-1.301081729,0.063625343,1.401764889,0.78016969,0.380307022,0.198046165,2.12849101,2.6378632,5.284408746,0.718384921,1.703516287,1.433889122,2.12849101,1.921164431,2.562247016,2.567264815,2.540503781,1.39378085,4.67366673,2.539897225,1.486127354,3.608235394,2.58140689,1.312092394,1.341712325,1.303746934,1.412689663,1.384117669,0.026805402,0.361989678,0.534002025,0.180394704,0.887319672,0.686494027,0.163886094,-0.458298271,2.254104004,2.032833907,-0.883427931,0.156080487,1.303746934,1.2223001,1.104547871,0.409750554,1.759398413,1.805393209,3.295372952,0.103600061,1.259518011,1.405767831,1.759398413,1.636968894,2.671698881,2.076572792,2.231299012,1.297840539,-0.031042129,0,0.268493864
300086.SZ,2025/11/4,0.698951913,4.125846703,1.432353687,3.090741924,1.975413034,2.386703698,1.566993379,1.727985966,2.569421379,3.355037326,1.143852212,0.893582856,1.013051974,0.193045749,2.067855084,1.803556737,1.230300405,0.510774776,2.251667938,2.888841984,-1.582294585,0.267545748,1.727985966,1.297975309,0.085011726,0.651813074,1.862245107,3.293754485,4.572221569,0.972325665,2.13599408,2.236811078,1.862245107,1.543209058,1.092943801,1.365439673,2.481879021,1.738624144,0.73030275,3.597751348,1.251306857,3.398469266,2.462380614,1.708544758,1.437630926,1.382711744,1.613306966,1.494296432,0.761903996,0.784742294,1.029990939,0.37376953,1.641724962,0.865879804,0.601049277,-0.079419784,2.293019692,2.261645932,-1.067572402,0.309585299,1.382711744,1.45338353,0.930677622,0.809448904,1.528727619,2.145462773,3.349648676,0.30184712,1.729127112,1.702728697,1.528727619,1.302781844,1.158213886,1.040214686,2.182500537,1.383940526,0.076659039,1,0.270246422
300086.SZ,2025/11/5,-0.810962147,3.083444307,1.295218698,3.021163019,1.96567058,3.180864583,1.800157085,1.972575713,2.868418661,3.503830225,1.977268931,1.213367047,1.369091589,0.419399916,2.191501711,1.361724265,1.355537784,0.856351331,2.07316545,2.440965607,-1.673388172,0.47102272,1.972575713,1.592726086,-0.008072019,0.905739889,1.23551855,2.534337633,3.709099582,0.771969726,1.507713964,2.543195574,1.23551855,0.376358635,-0.478239676,-0.736048548,1.640172994,1.984621757,-1.000389702,2.822745494,1.030456886,3.269850254,2.435612389,2.021692088,1.508866613,1.448216801,1.729905934,1.569484645,1.338644763,0.979355537,1.269671341,0.584347048,1.752704623,0.48170935,0.727685245,0.220132819,2.118313315,1.919503258,-1.145693775,0.452238279,1.448216801,1.570201329,0.896987298,0.957588267,0.879022838,1.862367698,3.060005204,0.077178818,1.129024114,1.80261988,0.879022838,0.185551127,-0.342743373,-0.767165716,1.577789318,1.452500424,-0.031880978,0,0.279646847
300086.SZ,2025/11/6,1.712093326,1.880347575,1.814030117,2.823206684,2.013612737,3.541895972,2.301388836,2.267886613,3.279838343,3.716818349,2.487809075,1.719571416,1.937819366,0.715791308,2.54888446,1.94294455,1.405760163,1.112467783,2.780166636,2.962114473,-2.013246932,0.723769177,2.267886613,2.08204188,-0.358440355,1.419863726,1.55285708,3.127741415,3.899884034,0.958298462,1.853444319,3.146832039,1.55285708,1.400330822,3.445917986,-1.797006844,2.445568172,2.296659139,1.911996887,1.687301137,1.496340647,3.004002526,2.467265334,2.23156507,1.689613242,1.540003142,1.922678017,1.687838447,1.622324079,1.32792029,1.698734402,0.853005402,2.19143955,0.927418123,0.806914807,0.448809592,2.612082231,2.59448707,-1.461400242,0.629407487,1.540003142,1.792065147,0.756270018,1.298821712,1.252211474,2.206265922,3.417113939,0.225472918,1.528284178,2.073517955,1.252211474,1.198085441,3.559376948,-1.717649397,2.203126294,1.552460445,0.017563117,1,0.27866875
300086.SZ,2025/11/7,-0.846419352,2.428371103,1.898714038,2.822490652,1.945599184,3.789772774,2.623009093,2.495425373,3.342751466,3.672782186,2.978353155,1.983670175,2.226576951,1.025779205,2.325035647,1.421072772,1.278358876,1.230607008,2.827322159,2.219375341,-2.114229891,0.977052903,2.495425373,2.311140677,-0.372883837,1.660097173,1.052347589,2.334306513,3.252276807,0.414428643,1.254291912,3.391049723,1.052347589,0.520537077,1.407012852,0.343555583,1.850697178,2.51869275,-1.012396218,2.321578043,1.532335173,2.96440821,2.376099922,2.484871387,1.81189368,1.628147031,2.025976761,1.767558402,2.018111311,1.449870659,1.861029649,1.108488246,2.058661963,0.532606851,0.73203262,0.573112758,2.658041274,1.923352339,-1.588725988,0.793532863,1.628147031,1.894011358,0.788543531,1.365449607,0.729725633,1.875117508,3.099895202,-0.292747735,0.935661903,2.25067717,0.729725633,0.348043512,1.528382469,0.104784335,1.772904687,1.642338317,-0.026968716,0,0.276730003
