ticker,trade_date,alpha_score_gbdt
300236.SZ,2024-12-04,-0.00030369417666524577
300321.SZ,2024-12-04,-0.0017970392227490614
300344.SZ,2024-12-04,-0.057398489209917955
300391.SZ,2024-12-04,-0.011176479558416877
688125.SH,2024-12-04,-0.004412446583588818
688627.SH,2024-12-04,0.030502343531805514
688679.SH,2024-12-04,-0.0118461372861423
920023.SH,2024-12-04,0.010257258647133156
300086.SZ,2024-12-05,-0.006816421048801177
300189.SZ,2024-12-05,-0.018611455949312378
300236.SZ,2024-12-05,0.00026930062010696446
300321.SZ,2024-12-05,-0.01134549818902046
300344.SZ,2024-12-05,-0.022177560654351176
300391.SZ,2024-12-05,-0.011292757277424266
688125.SH,2024-12-05,-0.00101311666454946
688627.SH,2024-12-05,0.030011358221585294
688679.SH,2024-12-05,-0.019486704271907514
920023.SH,2024-12-05,-0.0010597483643709122
300086.SZ,2024-12-06,-0.015969550824036415
300189.SZ,2024-12-06,-0.021655978116908805
300236.SZ,2024-12-06,-0.0024607510024734214
300321.SZ,2024-12-06,-0.005549509686623788
300344.SZ,2024-12-06,-0.026121743564501906
300391.SZ,2024-12-06,-0.007867094820721916
688125.SH,2024-12-06,0.0004548228838976442
688627.SH,2024-12-06,0.023078322039686565
688679.SH,2024-12-06,-0.001828571397777463
920023.SH,2024-12-06,-0.011765327486113603
300086.SZ,2024-12-09,-0.013701003873893065
300189.SZ,2024-12-09,-0.017424811704906423
300236.SZ,2024-12-09,0.002416181556412182
300321.SZ,2024-12-09,-0.008453681820482478
300344.SZ,2024-12-09,-0.018699371215485837
300391.SZ,2024-12-09,-0.004340296665384965
688125.SH,2024-12-09,-0.0026795280896336456
688627.SH,2024-12-09,-0.03528710600730102
688679.SH,2024-12-09,0.0006929349418971142
920023.SH,2024-12-09,-0.013280264333060378
300086.SZ,2024-12-10,-0.013746761777321478
300189.SZ,2024-12-10,-0.023708945482104875
300236.SZ,2024-12-10,-0.025561343613551377
300321.SZ,2024-12-10,-0.005184985030498892
300344.SZ,2024-12-10,-0.012998558714970361
300391.SZ,2024-12-10,-0.0056911587905005764
688125.SH,2024-12-10,-0.006169158424930905
688627.SH,2024-12-10,-0.032779913232272695
688679.SH,2024-12-10,-0.00441019087389662
920023.SH,2024-12-10,-0.0025557835244452275
300086.SZ,2024-12-11,-0.014231488989550749
300189.SZ,2024-12-11,-0.019898755438074036
300236.SZ,2024-12-11,-0.01199740359088329
300321.SZ,2024-12-11,-0.005688307339330289
300344.SZ,2024-12-11,-0.01254138809537037
300391.SZ,2024-12-11,-0.00488151085897431
688125.SH,2024-12-11,-0.0032236378475160752
688627.SH,2024-12-11,-0.026882087957012978
688679.SH,2024-12-11,0.007108420411004316
920023.SH,2024-12-11,0.005812106145204956
300086.SZ,2024-12-12,-0.016961137763715942
300189.SZ,2024-12-12,-0.0248974789457529
300236.SZ,2024-12-12,-0.010199606635977593
300321.SZ,2024-12-12,-0.007390598478506858
300344.SZ,2024-12-12,-0.016284876857166546
300391.SZ,2024-12-12,-0.00546975670904228
688125.SH,2024-12-12,-0.008561101841050705
688627.SH,2024-12-12,-0.018765061098141002
688679.SH,2024-12-12,0.0021664493727807316
920023.SH,2024-12-12,0.0012637531031539874
300086.SZ,2024-12-13,-0.01897482357447339
300189.SZ,2024-12-13,-0.015611601572614127
300236.SZ,2024-12-13,-0.012567574101724642
300321.SZ,2024-12-13,0.0070367250985823495
300344.SZ,2024-12-13,-0.009254119612404495
300391.SZ,2024-12-13,-0.0008723200325153718
688125.SH,2024-12-13,0.006132749452949647
688627.SH,2024-12-13,-0.019116590219545468
688679.SH,2024-12-13,-0.006215292907081303
920023.SH,2024-12-13,-0.01473308810075556
300086.SZ,2024-12-16,-0.018592171885564727
300189.SZ,2024-12-16,-0.004942675844378104
300236.SZ,2024-12-16,-0.024227108795587298
300321.SZ,2024-12-16,-0.004694679772478293
300344.SZ,2024-12-16,-0.008820410199148683
300391.SZ,2024-12-16,-0.005614908310979053
688125.SH,2024-12-16,-0.006785547689395206
688627.SH,2024-12-16,-0.028653469474564073
688679.SH,2024-12-16,-0.005278692153299408
920023.SH,2024-12-16,-0.017681238280624005
300086.SZ,2024-12-17,-0.018339021959417105
300189.SZ,2024-12-17,-0.021998102991517856
300236.SZ,2024-12-17,-0.01405796809254934
300321.SZ,2024-12-17,-0.00226217978178158
300344.SZ,2024-12-17,-0.02513705902163441
300391.SZ,2024-12-17,0.001379606609623086
688125.SH,2024-12-17,-0.0034590030684780236
688627.SH,2024-12-17,0.0009487773151171425
688679.SH,2024-12-17,-0.008427012694877403
920023.SH,2024-12-17,-0.02493940105713911
300086.SZ,2024-12-18,-0.0041020346738996506
300189.SZ,2024-12-18,-0.022501425300349254
300236.SZ,2024-12-18,-0.022331297395411006
300321.SZ,2024-12-18,0.0018769149466481708
300344.SZ,2024-12-18,0.024059712595906505
300391.SZ,2024-12-18,0.01423870800943783
688125.SH,2024-12-18,-0.0032993347899834256
688627.SH,2024-12-18,-0.004496036815805494
688679.SH,2024-12-18,0.000979925030012419
920023.SH,2024-12-18,-0.003544201041988683
300086.SZ,2024-12-19,0.006734817905071009
300189.SZ,2024-12-19,-0.020337376774801852
300236.SZ,2024-12-19,-0.012232710988775642
300321.SZ,2024-12-19,-0.00012825760543458604
300344.SZ,2024-12-19,0.03127132256130405
300391.SZ,2024-12-19,0.0020249924505088574
688125.SH,2024-12-19,0.0004218456676693004
688627.SH,2024-12-19,-0.006915985747070223
688679.SH,2024-12-19,0.010134658419124462
920023.SH,2024-12-19,0.016235551198486475
300086.SZ,2024-12-20,0.010914962137703547
300189.SZ,2024-12-20,-0.00224283646584015
300236.SZ,2024-12-20,-0.013728421578756615
300321.SZ,2024-12-20,-0.007042164115708754
300344.SZ,2024-12-20,0.017890975177166573
300391.SZ,2024-12-20,0.004570174361490004
688125.SH,2024-12-20,0.01194991890777333
688627.SH,2024-12-20,-0.012360542197835993
688679.SH,2024-12-20,-0.017353320693520354
920023.SH,2024-12-20,0.018703369702514867
300086.SZ,2024-12-23,0.008138595340296473
300189.SZ,2024-12-23,0.0048993975437112616
300236.SZ,2024-12-23,-0.01032621671058544
300321.SZ,2024-12-23,0.0007627366350542555
300344.SZ,2024-12-23,0.0012808370831900702
300391.SZ,2024-12-23,0.01074901256231608
688125.SH,2024-12-23,0.010934004423706825
688627.SH,2024-12-23,-0.001623893165926371
688679.SH,2024-12-23,-0.009895379125383474
920023.SH,2024-12-23,0.005697601328791328
300086.SZ,2024-12-24,-0.007827624664980933
300189.SZ,2024-12-24,0.019650158384755836
300236.SZ,2024-12-24,-0.009702343886724257
300321.SZ,2024-12-24,-0.004323859432096389
300344.SZ,2024-12-24,0.011961230382305718
300391.SZ,2024-12-24,-0.006560711462435111
688125.SH,2024-12-24,0.0008308129918915671
688627.SH,2024-12-24,-0.016028413499561592
688679.SH,2024-12-24,0.035567328280138255
920023.SH,2024-12-24,0.010060451567790157
300086.SZ,2024-12-25,0.01223436527395819
300189.SZ,2024-12-25,0.030652833831572045
300236.SZ,2024-12-25,-0.010835722679822649
300321.SZ,2024-12-25,-0.0061185429960076195
300344.SZ,2024-12-25,0.007652457545429205
300391.SZ,2024-12-25,0.013256917030160076
688125.SH,2024-12-25,-0.0037017899552041172
688627.SH,2024-12-25,-0.023238854026684755
688679.SH,2024-12-25,0.03584305378430702
920023.SH,2024-12-25,0.0004721736393338064
300086.SZ,2024-12-26,-0.00539999953919233
300189.SZ,2024-12-26,0.022632093202309505
300236.SZ,2024-12-26,-0.018841419234429498
300321.SZ,2024-12-26,0.013811982836339632
300344.SZ,2024-12-26,-0.004540712521667825
300391.SZ,2024-12-26,0.00015562770777114343
688125.SH,2024-12-26,-0.003935421945728146
688627.SH,2024-12-26,-0.02111443137506767
688679.SH,2024-12-26,0.04563297935640998
920023.SH,2024-12-26,-0.012249157068256562
300086.SZ,2024-12-27,0.003415726718868039
300189.SZ,2024-12-27,0.02280529939867459
300236.SZ,2024-12-27,-0.007238326418407776
300321.SZ,2024-12-27,-0.00044971299398013833
300344.SZ,2024-12-27,0.05390183431049904
300391.SZ,2024-12-27,-0.0005348645473621931
688125.SH,2024-12-27,0.010094789057056134
688627.SH,2024-12-27,0.005026490842889576
688679.SH,2024-12-27,0.008147001591355217
920023.SH,2024-12-27,0.012467715540476368
300086.SZ,2024-12-30,0.0034776068411817218
300189.SZ,2024-12-30,0.007295535996813355
300236.SZ,2024-12-30,-0.00848804488770186
300321.SZ,2024-12-30,-0.002086185863470792
300344.SZ,2024-12-30,0.01600939618970832
300391.SZ,2024-12-30,-0.011926140359859528
688125.SH,2024-12-30,9.114684220035946e-05
688627.SH,2024-12-30,-0.010882578429093084
688679.SH,2024-12-30,-0.0016804895969149882
920023.SH,2024-12-30,0.006854562321012675
300086.SZ,2024-12-31,-0.016036961018487388
300189.SZ,2024-12-31,-0.029459666460888743
300236.SZ,2024-12-31,-0.013684755472421697
300321.SZ,2024-12-31,-0.005543591981555748
300344.SZ,2024-12-31,-0.012834888218273922
300391.SZ,2024-12-31,-0.015289553122573653
688125.SH,2024-12-31,-0.003174887372625169
688627.SH,2024-12-31,-0.017128217542850908
688679.SH,2024-12-31,-0.030520673513525873
920023.SH,2024-12-31,-0.010758553158378545
300086.SZ,2025-01-02,-0.002356712976356224
300189.SZ,2025-01-02,-0.012637766566627125
300236.SZ,2025-01-02,0.006620432159196543
300321.SZ,2025-01-02,0.00401067593252706
300344.SZ,2025-01-02,-0.019531677165882815
300391.SZ,2025-01-02,-0.012561038051150587
688125.SH,2025-01-02,-0.0029822248613353224
688627.SH,2025-01-02,-0.011750227020995716
688679.SH,2025-01-02,-0.01771625405406096
920023.SH,2025-01-02,0.00210462243046738
300086.SZ,2025-01-03,0.0005889780790190955
300189.SZ,2025-01-03,-0.013374759341668959
300236.SZ,2025-01-03,0.01623011496973574
300321.SZ,2025-01-03,-0.00907164006633626
300344.SZ,2025-01-03,0.006882441632370211
300391.SZ,2025-01-03,0.023335961835105386
688125.SH,2025-01-03,0.003596303669615371
688627.SH,2025-01-03,0.0017166012927930245
688679.SH,2025-01-03,0.003204288033783108
920023.SH,2025-01-03,0.007625181170875921
300086.SZ,2025-01-06,0.0049383340179306135
300189.SZ,2025-01-06,-0.00585776995032299
300236.SZ,2025-01-06,0.016384752369741473
300321.SZ,2025-01-06,0.04171209195507867
300344.SZ,2025-01-06,-0.017921761637213564
300391.SZ,2025-01-06,-0.01074083706783532
688125.SH,2025-01-06,0.024711273833351408
688627.SH,2025-01-06,0.007752962684617681
688679.SH,2025-01-06,0.008618366693274255
920023.SH,2025-01-06,0.004704026439055041
300086.SZ,2025-01-07,0.020029072117351457
300189.SZ,2025-01-07,0.007513025517498431
300236.SZ,2025-01-07,0.012170460955417964
300321.SZ,2025-01-07,0.020524414481953364
300344.SZ,2025-01-07,0.013627563159174117
300391.SZ,2025-01-07,0.0014524870294551093
688125.SH,2025-01-07,0.011749213182993629
688627.SH,2025-01-07,0.013923872162889315
688679.SH,2025-01-07,0.03372191019154629
920023.SH,2025-01-07,-0.003400195721317097
300086.SZ,2025-01-08,0.01598777129252659
300189.SZ,2025-01-08,0.008527157493818877
300236.SZ,2025-01-08,0.021623127053505203
300321.SZ,2025-01-08,0.004936230303048044
300344.SZ,2025-01-08,0.005590719974811064
300391.SZ,2025-01-08,-0.0007115023683824598
688125.SH,2025-01-08,0.014619627903544928
688627.SH,2025-01-08,-0.0020747127475263002
688679.SH,2025-01-08,-0.0037202562940943564
920023.SH,2025-01-08,0.0021782259749256816
300086.SZ,2025-01-09,0.014301880264455004
300189.SZ,2025-01-09,0.0053934302129373685
300236.SZ,2025-01-09,0.005107399823770819
300321.SZ,2025-01-09,-0.0017520636693469308
300344.SZ,2025-01-09,0.00645446664959583
300391.SZ,2025-01-09,-0.0005393996169096017
688125.SH,2025-01-09,-0.0012952142459399206
688627.SH,2025-01-09,-0.007952641185294984
688679.SH,2025-01-09,0.04081668317524715
920023.SH,2025-01-09,0.0013581192720314742
300086.SZ,2025-01-10,0.0184147167549459
300189.SZ,2025-01-10,-0.0003983705542274843
300236.SZ,2025-01-10,-0.02955937765475961
300321.SZ,2025-01-10,-0.008831421749457327
300344.SZ,2025-01-10,0.009650159030562279
300391.SZ,2025-01-10,-0.005826086480415809
688125.SH,2025-01-10,0.000966535871496191
688627.SH,2025-01-10,-0.0030902526097379944
688679.SH,2025-01-10,0.02603850560421854
920023.SH,2025-01-10,-0.006268819530802368
300086.SZ,2025-01-13,0.009922372717173182
300189.SZ,2025-01-13,-0.00011095097009548796
300236.SZ,2025-01-13,-0.014365005166038725
300321.SZ,2025-01-13,-0.002017685823859085
300344.SZ,2025-01-13,0.011969251352373917
300391.SZ,2025-01-13,-0.005432294085758518
688125.SH,2025-01-13,-0.00022172686634032305
688627.SH,2025-01-13,-8.132438112352991e-05
688679.SH,2025-01-13,-0.0019678285784343586
920023.SH,2025-01-13,-0.023665099914350958
300086.SZ,2025-01-14,0.021014149999085338
300189.SZ,2025-01-14,-0.010807376153226776
300236.SZ,2025-01-14,0.006671095439971529
300321.SZ,2025-01-14,0.000956380268517984
300344.SZ,2025-01-14,0.018798944945072085
300391.SZ,2025-01-14,0.0034835375092410414
688125.SH,2025-01-14,0.0017154022207167873
688627.SH,2025-01-14,-0.005619702573703751
688679.SH,2025-01-14,-0.00457746735308782
920023.SH,2025-01-14,0.01994922497594688
300086.SZ,2025-01-15,0.035186765981586536
300189.SZ,2025-01-15,0.0025265378080789607
300236.SZ,2025-01-15,0.012688691613348298
300321.SZ,2025-01-15,-0.0007132706068759679
300344.SZ,2025-01-15,0.011579353985515174
300391.SZ,2025-01-15,0.005914868973910791
688125.SH,2025-01-15,0.0048764099902317394
688627.SH,2025-01-15,0.004861874173397077
688679.SH,2025-01-15,0.005840540660812777
920023.SH,2025-01-15,0.010029443579925464
300086.SZ,2025-01-16,0.04873491055205098
300189.SZ,2025-01-16,-0.0016218178896707282
300236.SZ,2025-01-16,0.0023640357871338074
300321.SZ,2025-01-16,-0.00367484014957591
300344.SZ,2025-01-16,0.040679233161190397
300391.SZ,2025-01-16,0.0034835375092410414
688125.SH,2025-01-16,-0.0015963784627157462
688627.SH,2025-01-16,-0.003939357568919907
688679.SH,2025-01-16,-0.0011509961465412228
920023.SH,2025-01-16,-0.004700086882535839
300086.SZ,2025-01-17,0.031014720637951135
300189.SZ,2025-01-17,-0.006327548499046129
300236.SZ,2025-01-17,0.0025255186890230596
300321.SZ,2025-01-17,-0.0068289767020984935
300344.SZ,2025-01-17,0.02418503103109704
300391.SZ,2025-01-17,0.004956850153692808
688125.SH,2025-01-17,-0.0016242802324409635
688627.SH,2025-01-17,-0.010346298931475047
688679.SH,2025-01-17,-0.00431417888576678
920023.SH,2025-01-17,-0.0035617192585560846
300086.SZ,2025-01-20,0.04684177816615418
300189.SZ,2025-01-20,-0.002334331905058039
300236.SZ,2025-01-20,0.003067187450106151
300321.SZ,2025-01-20,-0.0020942580217084015
300344.SZ,2025-01-20,-0.01081520563754524
300391.SZ,2025-01-20,-0.0006993326463271092
688125.SH,2025-01-20,-0.004055611697110711
688627.SH,2025-01-20,-0.011296770907051565
688679.SH,2025-01-20,0.00304205548250747
920023.SH,2025-01-20,-0.00615874370486483
300086.SZ,2025-01-21,0.049897082285225214
300189.SZ,2025-01-21,0.00044772323309513344
300236.SZ,2025-01-21,-0.0017999309070417236
300321.SZ,2025-01-21,-0.018830510429832924
300344.SZ,2025-01-21,0.004714182938752278
300391.SZ,2025-01-21,0.00039424642333865255
688125.SH,2025-01-21,-0.01495351603056369
688627.SH,2025-01-21,0.008879392199690448
688679.SH,2025-01-21,0.011774237269514473
920023.SH,2025-01-21,-0.004457419908757188
300086.SZ,2025-01-22,0.006786551987449453
300189.SZ,2025-01-22,0.003755309363752046
300236.SZ,2025-01-22,-0.0030054830605966143
300321.SZ,2025-01-22,-0.005389168200085578
300344.SZ,2025-01-22,0.003923426959810688
300391.SZ,2025-01-22,-0.0010025720114879538
688125.SH,2025-01-22,-0.006659060979453617
688627.SH,2025-01-22,-0.0019158966577615282
688679.SH,2025-01-22,-0.0003609986258058036
920023.SH,2025-01-22,0.0010359979236029384
300086.SZ,2025-01-23,0.01583518434337357
300189.SZ,2025-01-23,0.0014146114487898556
300236.SZ,2025-01-23,-0.007860362190611168
300321.SZ,2025-01-23,-0.007350402617148706
300344.SZ,2025-01-23,-0.003746424659989499
300391.SZ,2025-01-23,0.008181345874713005
688125.SH,2025-01-23,-0.00794528128052206
688627.SH,2025-01-23,-0.007085635109715265
688679.SH,2025-01-23,-0.002517518539871831
920023.SH,2025-01-23,-0.002956957771239818
300086.SZ,2025-01-24,-0.0015963784627157462
300189.SZ,2025-01-24,0.0034203459903119605
300236.SZ,2025-01-24,-0.010759099942729158
300321.SZ,2025-01-24,-0.005656675255863539
300344.SZ,2025-01-24,0.017344499909138573
300391.SZ,2025-01-24,-0.005308853618171258
688125.SH,2025-01-24,0.009426312115480897
688627.SH,2025-01-24,0.0007900675907850823
688679.SH,2025-01-24,-0.0011828054341711308
920023.SH,2025-01-24,-0.0036413170656063865
300086.SZ,2025-01-27,-0.0011401734935007303
300189.SZ,2025-01-27,-0.005914089687900073
300236.SZ,2025-01-27,-0.010044792711139353
300321.SZ,2025-01-27,-0.00601859017989739
300344.SZ,2025-01-27,0.009738861967983342
300391.SZ,2025-01-27,-0.007147492094926246
688125.SH,2025-01-27,-0.005425505945096366
688627.SH,2025-01-27,-0.00263898652614216
688679.SH,2025-01-27,-0.011081825069752051
920023.SH,2025-01-27,-0.0032018213846202997
300086.SZ,2025-02-05,-0.0010605756864504282
300189.SZ,2025-02-05,-0.003274404628141186
300236.SZ,2025-02-05,-0.01274161734517
300321.SZ,2025-02-05,-0.006405201102015438
300344.SZ,2025-02-05,0.019931429488572166
300391.SZ,2025-02-05,0.00031138491636624585
688125.SH,2025-02-05,0.008458633876455108
688627.SH,2025-02-05,-0.0018989029539185464
688679.SH,2025-02-05,-0.004024724065524648
920023.SH,2025-02-05,-0.0032018213846202997
300086.SZ,2025-02-06,0.0012157111478507518
300189.SZ,2025-02-06,-0.000838758543825347
300236.SZ,2025-02-06,-0.009432665572155451
300321.SZ,2025-02-06,-0.0015622453107442115
300344.SZ,2025-02-06,0.006018136446438487
300391.SZ,2025-02-06,0.017844766578881625
688125.SH,2025-02-06,-0.003300762647609194
688627.SH,2025-02-06,-0.003750994523654747
688679.SH,2025-02-06,0.004287867465591202
920023.SH,2025-02-06,-0.00412299861109024
300086.SZ,2025-02-07,0.0005014039162609448
300189.SZ,2025-02-07,-0.0035222619037606558
300236.SZ,2025-02-07,-0.007169044940723683
300321.SZ,2025-02-07,-0.0048388033292321225
300344.SZ,2025-02-07,0.010166492144188178
300391.SZ,2025-02-07,0.004693538712572086
688125.SH,2025-02-07,0.0005650532887503459
688627.SH,2025-02-07,0.003447682686958937
688679.SH,2025-02-07,-0.013171872110123314
920023.SH,2025-02-07,0.0009465343131293876
300086.SZ,2025-02-10,-0.005225607573600714
300189.SZ,2025-02-10,-0.0055584208509410074
300236.SZ,2025-02-10,-0.016291083872079
300321.SZ,2025-02-10,-0.0012114851766281203
300344.SZ,2025-02-10,0.027166065215789414
300391.SZ,2025-02-10,0.003928380829636673
688125.SH,2025-02-10,-0.003300762647609194
688627.SH,2025-02-10,0.006408548296910867
688679.SH,2025-02-10,-0.007866430293620734
920023.SH,2025-02-10,-0.008024829227761689
300086.SZ,2025-02-11,0.00798727858159287
300189.SZ,2025-02-11,0.012455219093358836
300236.SZ,2025-02-11,-0.005887982491590609
300321.SZ,2025-02-11,0.002471145147067033
300344.SZ,2025-02-11,0.025758157036955442
300391.SZ,2025-02-11,0.017330445008187208
688125.SH,2025-02-11,-0.0037270249645635365
688627.SH,2025-02-11,-0.009829861081815317
688679.SH,2025-02-11,-0.010215868255237275
920023.SH,2025-02-11,0.010712457686816711
300086.SZ,2025-02-12,-0.002278372777273556
300189.SZ,2025-02-12,0.013201013823514194
300236.SZ,2025-02-12,-0.0070900642203661985
300321.SZ,2025-02-12,-0.0009495441664091935
300344.SZ,2025-02-12,0.02347534569316264
300391.SZ,2025-02-12,0.00869743301701763
688125.SH,2025-02-12,-0.007832762116485504
688627.SH,2025-02-12,-0.009482924890557314
688679.SH,2025-02-12,-0.009572046045348616
920023.SH,2025-02-12,0.01588410682971846
300086.SZ,2025-02-13,-0.003462641870332288
300189.SZ,2025-02-13,0.01610816060576193
300236.SZ,2025-02-13,-0.003499968041503441
300321.SZ,2025-02-13,0.018551572605829167
300344.SZ,2025-02-13,0.030634610962172716
300391.SZ,2025-02-13,-0.001820216993032985
688125.SH,2025-02-13,-0.009050872559106252
688627.SH,2025-02-13,0.002775087184653132
688679.SH,2025-02-13,-0.002149294791471956
920023.SH,2025-02-13,0.008598953633971219
300086.SZ,2025-02-14,-0.005447622069902948
300189.SZ,2025-02-14,0.010113721438084583
300236.SZ,2025-02-14,-0.005949499956784613
300321.SZ,2025-02-14,0.008900077445277588
300344.SZ,2025-02-14,0.018755052842966885
300391.SZ,2025-02-14,-0.004396078310013921
688125.SH,2025-02-14,0.002926110272001518
688627.SH,2025-02-14,0.0047317876087039235
688679.SH,2025-02-14,-0.0025610791947834124
920023.SH,2025-02-14,0.001325892540219722
300086.SZ,2025-02-17,-0.0037305978368230085
300189.SZ,2025-02-17,0.019027972231405295
300236.SZ,2025-02-17,-0.007192118770038113
300321.SZ,2025-02-17,0.006286772889646683
300344.SZ,2025-02-17,0.013769532440300929
300391.SZ,2025-02-17,-0.0026340734340985555
688125.SH,2025-02-17,-0.001218314271789424
688627.SH,2025-02-17,0.0017792291635830584
688679.SH,2025-02-17,-0.0034523368531984584
920023.SH,2025-02-17,-0.006081660253244872
300086.SZ,2025-02-18,-0.005280905664326826
300189.SZ,2025-02-18,0.023038023463556347
300236.SZ,2025-02-18,-0.012690371372788051
300321.SZ,2025-02-18,-0.0017328593955946538
300344.SZ,2025-02-18,0.013040821252178356
300391.SZ,2025-02-18,-0.0036479276906214815
688125.SH,2025-02-18,0.0033094242553280057
688627.SH,2025-02-18,0.005274028963640188
688679.SH,2025-02-18,0.0006960188445512296
920023.SH,2025-02-18,0.012724259694588824
300086.SZ,2025-02-19,-0.002200697583114963
300189.SZ,2025-02-19,-0.003033351181489711
300236.SZ,2025-02-19,-0.006984698791396838
300321.SZ,2025-02-19,0.004455907968389756
300344.SZ,2025-02-19,0.0016513757530321636
300391.SZ,2025-02-19,-0.002782105831145118
688125.SH,2025-02-19,0.0036230152449880184
688627.SH,2025-02-19,0.0012935816356069287
688679.SH,2025-02-19,-0.0016030603745654313
920023.SH,2025-02-19,-0.0055023481758342515
300086.SZ,2025-02-20,0.0007174889451369392
300189.SZ,2025-02-20,0.016433565866014025
300236.SZ,2025-02-20,-0.0009274753204701348
300321.SZ,2025-02-20,0.010231659923967653
300344.SZ,2025-02-20,0.0020887577544899754
300391.SZ,2025-02-20,-0.0045526522549577805
688125.SH,2025-02-20,0.015247433987937474
688627.SH,2025-02-20,0.0010181365945548795
688679.SH,2025-02-20,0.0016540376647692112
920023.SH,2025-02-20,-0.0032076184396534427
300086.SZ,2025-02-21,-0.0017140388602275897
300189.SZ,2025-02-21,-0.002293572139005451
300236.SZ,2025-02-21,-0.006972782390890833
300321.SZ,2025-02-21,0.009043467524393103
300344.SZ,2025-02-21,0.002304980623777108
300391.SZ,2025-02-21,-0.00010601832474679409
688125.SH,2025-02-21,0.020860440204617484
688627.SH,2025-02-21,-0.0030358143986199287
688679.SH,2025-02-21,0.0006960188445512296
920023.SH,2025-02-21,0.013024882598923253
300086.SZ,2025-02-24,-0.0018070169819189965
300189.SZ,2025-02-24,-0.0009701547371831085
300236.SZ,2025-02-24,-0.0058651817006774125
300321.SZ,2025-02-24,0.004422962113566266
300344.SZ,2025-02-24,0.00043254155812390624
300391.SZ,2025-02-24,-0.00763532313376479
688125.SH,2025-02-24,-0.0035009794132388004
688627.SH,2025-02-24,0.0024980738409308067
688679.SH,2025-02-24,-0.008022719693070675
920023.SH,2025-02-24,-0.0031644495488004315
300086.SZ,2025-02-25,-0.002284630297239221
300189.SZ,2025-02-25,-0.009897535937952747
300236.SZ,2025-02-25,-0.004630830985971231
300321.SZ,2025-02-25,0.009263649213718523
300344.SZ,2025-02-25,-0.0029642494643078287
300391.SZ,2025-02-25,0.007895276164891796
688125.SH,2025-02-25,-0.009706358319047047
688627.SH,2025-02-25,0.004058578229457164
688679.SH,2025-02-25,-0.0062358973233098865
920023.SH,2025-02-25,-0.0076126577429725265
300086.SZ,2025-02-26,-0.0038634002567408503
300189.SZ,2025-02-26,0.020302727682340094
300236.SZ,2025-02-26,-0.008393399530009726
300321.SZ,2025-02-26,0.006059601876770363
300344.SZ,2025-02-26,-0.0009735657053764763
300391.SZ,2025-02-26,-0.00210143653199801
688125.SH,2025-02-26,0.01723270670893075
688627.SH,2025-02-26,-0.005261115349844425
688679.SH,2025-02-26,-0.00401059637208539
920023.SH,2025-02-26,0.0004634228330679107
300086.SZ,2025-02-27,-0.0036525503291017737
300189.SZ,2025-02-27,0.017458505997499565
300236.SZ,2025-02-27,-0.0010207686098214572
300321.SZ,2025-02-27,0.007390577267935704
300344.SZ,2025-02-27,0.006747100803306077
300391.SZ,2025-02-27,-0.0008580293291666914
688125.SH,2025-02-27,0.0005274379249459797
688627.SH,2025-02-27,0.0021189647999099955
688679.SH,2025-02-27,-0.0015792649074156434
920023.SH,2025-02-27,0.0007078379720224523
300086.SZ,2025-02-28,-0.006131057048252015
300189.SZ,2025-02-28,0.021210278680334683
300236.SZ,2025-02-28,-0.0001139271015905241
300321.SZ,2025-02-28,0.006206523669017954
300344.SZ,2025-02-28,-0.002001392000923221
300391.SZ,2025-02-28,-0.014462279936216417
688125.SH,2025-02-28,-0.007969675087669732
688627.SH,2025-02-28,0.005206115777084945
688679.SH,2025-02-28,0.000305478622439461
920023.SH,2025-02-28,0.01645480258818667
300086.SZ,2025-03-03,-0.00585968897578028
300189.SZ,2025-03-03,-0.0012127802933566232
300236.SZ,2025-03-03,-0.007082958005515225
300321.SZ,2025-03-03,0.009648683002420631
300344.SZ,2025-03-03,-0.0004610020907110423
300391.SZ,2025-03-03,0.0006452359277508135
688125.SH,2025-03-03,0.003519351386715804
688627.SH,2025-03-03,0.006191445708972336
688679.SH,2025-03-03,-0.0016030603745654313
920023.SH,2025-03-03,-0.007241776673970624
300086.SZ,2025-03-04,-0.0019355260960218321
300189.SZ,2025-03-04,0.004333352782777533
300236.SZ,2025-03-04,-0.008856327722195858
300321.SZ,2025-03-04,0.010145222017938143
300344.SZ,2025-03-04,0.00907967621957565
300391.SZ,2025-03-04,0.004597951492301541
688125.SH,2025-03-04,0.01289020623953735
688627.SH,2025-03-04,-0.0037503516446164417
688679.SH,2025-03-04,-0.005089045233276453
920023.SH,2025-03-04,-0.007685187664148096
300086.SZ,2025-03-05,-0.00312156967590465
300189.SZ,2025-03-05,-0.0009738736323792043
300236.SZ,2025-03-05,0.001907215344616003
300321.SZ,2025-03-05,-0.0054460222237025
300344.SZ,2025-03-05,-0.0022614310320510996
300391.SZ,2025-03-05,0.0014611767274866406
688125.SH,2025-03-05,0.015149807393386994
688627.SH,2025-03-05,-0.0020637482168040693
688679.SH,2025-03-05,-0.006581055507302733
920023.SH,2025-03-05,-0.004796862876398978
300086.SZ,2025-03-06,0.00040441088240057433
300189.SZ,2025-03-06,-0.0039883115290333835
300236.SZ,2025-03-06,0.004419118330504561
300321.SZ,2025-03-06,0.02953706544913806
300344.SZ,2025-03-06,0.0006782775276867426
300391.SZ,2025-03-06,-0.0062358973233098865
688125.SH,2025-03-06,0.003723812444046331
688627.SH,2025-03-06,-0.0052546022433192525
